Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
USD,6.285714286,22.32,,1287
USD,-5.290905667,25.15,,667140
USD,-11.290322581,19.8,,38463
USD,-5.745526839,23.705,,180446
USD,-10.303030303,17.76,,1419
USD,3.31153765,24.49,,174344
USD,-1.351351351,17.52,,840
USD,0.142915476,24.525,,158050
USD,5.479452055,18.48,,1090
USD,2.079510703,25.035,,246736
USD,1.948051948,18.84,,1090
USD,0.039944078,25.045,,103476
USD,0.636942675,18.96,,1967
USD,-2.355759633,24.455,,89192
USD,-8.227848101,17.4,,687
USD,0.265794316,24.52,,78722
USD,-4.137931034,16.68,,687
USD,0.611745514,24.67,,98506
USD,2.877697842,17.16,,309
USD,3.161734901,25.45,,118126
USD,8.391608392,18.6,,1070
USD,2.868369352,26.18,,211342
USD,1.935483871,18.96,,502
USD,-1.336898396,25.83,,165754
USD,5.696202532,20.04,,1022
USD,-0.019357336,25.825,,129220
USD,1.796407186,20.4,,662
USD,1.006776379,26.085,,75348
USD,0.588235294,20.52,,626
USD,0.172512938,26.13,,91100
USD,10.526315789,22.68,,1298
USD,2.831993877,26.87,,192038
USD,5.82010582,24.0,,902
USD,0.018608113,26.875,,85088
USD,-5.0,22.8,,1117
USD,1.655813953,27.32,,139816
USD,0.0,22.8,,248
USD,-0.969985359,27.055,,77014
USD,1.578947368,23.16,,324
USD,0.443540935,27.175,,95004
USD,2.590673575,23.76,,237
USD,0.625574977,27.345,,93926
USD,-3.03030303,23.04,,407
USD,2.06619126,27.91,,81582
USD,4.166666667,24.0,,858
USD,1.039054102,28.2,,173592
USD,0.0,24.0,,739
USD,0.815602837,28.43,,193480
USD,0.0,24.0,,469
USD,0.369328174,28.535,,342296
USD,-7.0,22.32,,1542
USD,0.140178728,28.575,,93484
USD,-1.075268817,22.08,,988
USD,-3.919510061,27.455,,179138
USD,-2.717391304,21.48,,2055
USD,0.837734475,27.685,,119202
USD,0.0,21.48,,624
USD,0.072241286,27.705,,62008
USD,3.910614525,22.32,,1851
USD,1.62425555,28.155,,98180
USD,1.612903226,22.68,,1355
USD,-0.958977091,27.885,,102720
USD,6.878306878,24.24,,609
USD,2.40272548,28.555,,159156
USD,-1.485148515,23.88,,329
USD,-0.175100683,28.505,,103466
USD,-5.527638191,22.56,,767
USD,0.298193299,28.59,,105254
USD,6.382978723,24.0,,2747
USD,0.052465897,28.605,,83990
USD,-3.0,23.28,,446
USD,0.034958923,28.615,,62670
USD,1.546391753,23.64,,1550
USD,-0.5591473,28.455,,69452
USD,-0.507614213,23.52,,1660
USD,-0.298717273,28.37,,90138
USD,0.0,23.52,,310
USD,1.057455058,28.67,,104092
USD,2.040816327,24.0,,1729
USD,0.244157656,28.74,,97794
USD,-1.0,23.76,,1825
USD,1.322199026,29.12,,94746
USD,1.515151515,24.12,,922
USD,0.068681319,29.14,,110860
USD,11.940298507,27.0,,14016
USD,0.205902539,29.2,,93740
USD,0.0,27.0,,5239
USD,0.73630137,29.415,,107338
USD,0.444444444,27.12,,2718
USD,-0.373958865,29.305,,86892
USD,6.637168142,28.92,,3242
USD,-0.170619348,29.19,,78958
USD,5.809128631,30.6,,2864
USD,-0.291195615,29.105,,90976
USD,1.960784314,31.2,,2290
USD,0.326404398,29.2,,105310
USD,-1.923076923,30.6,,3945
USD,1.147260274,29.535,,67132
USD,1.176470588,30.72,,1168
USD,0.507872016,29.685,,136208
USD,7.8125,33.12,,3466
USD,-0.623210376,29.5,,83736
USD,1.449275362,33.6,,4537
USD,0.474576271,29.64,,129032
USD,-5.357142857,31.8,,2232
USD,-0.067476383,29.62,,90792
USD,-1.509433962,31.32,,1062
USD,-2.835921675,28.78,,122528
USD,-6.130268199,29.4,,1863
USD,1.928422516,29.335,,98094
USD,3.673469388,30.48,,1854
USD,-1.448781319,28.91,,98670
USD,-9.448818898,27.6,,2105
USD,0.38049118,29.02,,69258
USD,2.608695652,28.32,,486
USD,1.516195727,29.46,,56494
USD,1.271186441,28.68,,934
USD,0.848608282,29.71,,270244
USD,-2.510460251,27.96,,4017
USD,2.339279704,30.405,,131410
USD,0.858369099,28.2,,918
USD,0.082223319,30.43,,118080
USD,-2.127659574,27.6,,357
USD,1.314492277,30.83,,176816
USD,2.173913043,28.2,,758
USD,0.859552384,31.095,,163332
USD,0.425531915,28.32,,851
USD,-1.254220936,30.705,,126294
USD,-0.423728814,28.2,,897
USD,-1.905227162,30.12,,88910
USD,-2.978723404,27.36,,1138
USD,1.875830013,30.685,,80728
USD,1.754385965,27.84,,408
USD,0.114062245,30.72,,99862
USD,-0.431034483,27.72,,1799
USD,0.130208333,30.76,,89688
USD,-2.164502165,27.12,,449
USD,2.454486346,31.515,,165272
USD,1.769911504,27.6,,2772
USD,1.174044106,31.885,,307562
USD,-0.434782609,27.48,,4531
USD,0.03136271,31.895,,132656
USD,-2.183406114,26.88,,456
USD,-0.078382192,31.87,,125388
USD,0.446428571,27.0,,2047
USD,-0.188264826,31.81,,143424
USD,-0.888888889,26.76,,466
USD,0.675888086,32.025,,145678
USD,-1.793721973,26.28,,986
USD,-1.18657299,31.645,,97508
USD,0.456621005,26.4,,1580
USD,-1.343024174,31.22,,114816
USD,-2.727272727,25.68,,651
USD,-0.752722614,30.985,,76712
USD,0.0,25.68,,345
USD,1.387768275,31.415,,140490
USD,-1.869158879,25.2,,1063
USD,0.015915964,31.42,,123060
USD,-0.476190476,25.08,,1543
USD,-1.01845958,31.1,,53780
USD,0.4784689,25.2,,1109
USD,1.286173633,31.5,,75026
USD,0.952380952,25.44,,461
USD,0.714285714,31.725,,55120
USD,-5.188679245,24.12,,2562
USD,-1.812450749,31.15,,130564
USD,5.472636816,25.44,,1480
USD,-0.160513644,31.1,,72468
USD,-1.41509434,25.08,,651
USD,1.205787781,31.475,,62580
USD,-0.956937799,24.84,,725
USD,0.63542494,31.675,,51486
USD,-2.415458937,24.24,,682
USD,0.710339384,31.9,,66136
USD,0.495049505,24.36,,625
USD,0.0,31.9,,103070
USD,0.0,24.36,,579
USD,0.548589342,32.075,,193140
USD,0.985221675,24.6,,1541
USD,0.467653936,32.225,,95646
USD,-4.390243902,23.52,,1470
USD,-2.404965089,31.45,,114128
USD,-2.040816327,23.04,,1135
USD,-0.874403816,31.175,,104238
USD,-3.125,22.32,,654
USD,0.962309543,31.475,,97436
USD,5.376344086,23.52,,535
USD,1.191421763,31.85,,148916
USD,2.551020408,24.12,,931
USD,1.80533752,32.425,,131478
USD,3.482587065,24.96,,3006
USD,-0.771010023,32.175,,88072
USD,10.576923077,27.6,,6338
USD,0.621600622,32.375,,165936
USD,-1.739130435,27.12,,4415
USD,-3.706563707,31.175,,235582
USD,6.637168142,28.92,,4999
USD,4.089815557,32.45,,194444
USD,-0.414937759,28.8,,13846
USD,0.847457627,32.725,,108186
USD,1.666666667,29.28,,11862
USD,0.076394194,32.75,,110122
USD,6.147540984,31.08,,3252
USD,0.916030534,33.05,,71498
USD,4.633204633,32.52,,2889
USD,0.453857791,33.2,,91470
USD,0.73800738,32.76,,2206
USD,0.903614458,33.5,,149162
USD,-4.029304029,31.44,,5392
USD,0.0,33.5,,102030
USD,5.34351145,33.12,,1593
USD,1.417910448,33.975,,120760
USD,1.086956522,33.48,,2270
USD,0.80941869,34.25,,129896
USD,7.168458781,35.88,,5098
USD,0.145985401,34.3,,39344
USD,-1.672240803,35.28,,3942
USD,-0.174927114,34.175,,88616
USD,-1.020408163,34.92,,4037
USD,-0.585223116,33.975,,64480
USD,1.374570447,35.4,,1446
USD,-0.956585725,33.65,,83474
USD,5.084745763,37.2,,2456
USD,-5.794947994,31.7,,166164
USD,-2.258064516,36.12,,5531
USD,0.23659306,31.775,,120442
USD,-4.651162791,34.44,,4858
USD,2.911093627,32.7,,120500
USD,2.787456446,35.4,,2508
USD,1.911314985,33.325,,89446
USD,0.0,35.4,,9446
USD,1.350337584,33.775,,76718
USD,-1.016949153,35.04,,5856
USD,2.9607698,34.775,,107450
USD,7.534246575,37.68,,16768
USD,-1.437814522,34.275,,116240
USD,-1.27388535,37.2,,3759
USD,-1.896425966,33.625,,98202
USD,-4.516129032,35.52,,2069
USD,-0.074349442,33.6,,126156
USD,-0.675675676,35.28,,2663
USD,-0.223214286,33.525,,72506
USD,-1.020408163,34.92,,2711
USD,3.057419836,34.55,,122196
USD,6.18556701,37.08,,12212
USD,-1.013024602,34.2,,320584
USD,0.647249191,37.32,,60076
USD,-0.073099415,34.175,,116148
USD,4.823151125,39.12,,5277
USD,0.07315289,34.2,,69836
USD,8.282208589,42.36,,5551
USD,-1.096491228,33.825,,84898
USD,3.116147309,43.68,,6203
USD,0.81300813,34.1,,92396
USD,-3.296703297,42.24,,3499
USD,0.439882698,34.25,,51636
USD,0.0,42.24,,3269
USD,0.875912409,34.55,,71852
USD,2.556818182,43.32,,1422
USD,-1.881331404,33.9,,68996
USD,3.047091413,44.64,,1780
USD,1.327433628,34.35,,56808
USD,-3.225806452,43.2,,1253
USD,-1.237263464,33.925,,90656
USD,-3.888888889,41.52,,2229
USD,0.147383935,33.975,,133634
USD,2.601156069,42.6,,2026
USD,-0.662251656,33.75,,141762
USD,13.521126761,48.36,,9937
USD,-2.0,33.075,,108274
USD,-3.722084367,46.56,,2694
USD,1.889644747,33.7,,71858
USD,-0.773195876,46.2,,2297
USD,0.0,33.7,,73482
USD,-3.896103896,44.4,,1519
USD,0.296735905,33.8,,102858
USD,1.621621622,45.12,,1545
USD,1.25739645,34.225,,72544
USD,2.925531915,46.44,,3163
USD,-0.657414171,34.0,,59640
USD,-3.617571059,44.76,,922
USD,1.470588235,34.5,,64088
USD,-0.268096515,44.64,,1393
USD,-2.101449275,33.775,,69318
USD,-4.301075269,42.72,,1920
USD,1.62842339,34.325,,65886
USD,-0.842696629,42.36,,1265
USD,-0.728332119,34.075,,65600
USD,-3.116147309,41.04,,1499
USD,1.173881145,34.475,,70618
USD,-0.877192982,40.68,,1979
USD,0.145032632,34.525,,58338
USD,-4.424778761,38.88,,2528
USD,2.244750181,35.3,,104812
USD,7.098765432,41.64,,1533
USD,1.770538244,35.925,,209730
USD,0.0,41.64,,841
USD,-0.347947112,35.8,,55064
USD,-1.729106628,40.92,,827
USD,1.25698324,36.25,,79836
USD,3.225806452,42.24,,1430
USD,-2.965517241,35.175,,166604
USD,-7.102272727,39.24,,948
USD,0.92395167,35.5,,103682
USD,-4.892966361,37.32,,3371
USD,1.971830986,36.2,,127650
USD,5.78778135,39.48,,1084
USD,-10.70441989,32.325,,488626
USD,-1.215805471,39.0,,1053
USD,4.563031709,33.8,,167280
USD,0.0,39.0,,1018
USD,-2.071005917,33.1,,155072
USD,-5.538461538,36.84,,1094
USD,0.755287009,33.35,,86012
USD,-0.977198697,36.48,,874
USD,1.349325337,33.8,,129732
USD,-0.986842105,36.12,,1219
USD,-1.775147929,33.2,,78380
USD,5.315614618,38.04,,864
USD,0.602409639,33.4,,68374
USD,1.892744479,38.76,,1234
USD,-0.898203593,33.1,,78762
USD,1.238390093,39.24,,1532
USD,-1.057401813,32.75,,113496
USD,0.611620795,39.48,,1190
USD,0.534351145,32.925,,101898
USD,0.607902736,39.72,,400
USD,0.0,32.925,,69524
USD,1.208459215,40.2,,2488
USD,-0.151860289,32.875,,128424
USD,0.895522388,40.56,,4878
USD,0.380228137,33.0,,107274
USD,9.467455621,44.4,,5610
USD,0.151515152,33.05,,94636
USD,1.081081081,44.88,,2655
USD,-0.226928896,32.975,,96884
USD,-11.764705882,39.6,,3759
USD,-0.470053071,32.75,,140164
USD,-0.606060606,39.36,,1038
USD,-0.916030534,32.45,,127670
USD,0.304878049,39.48,,1388
USD,-2.619414484,31.6,,143698
USD,1.215805471,39.96,,3477
USD,1.661392405,32.125,,140422
USD,1.801801802,40.68,,1371
USD,-1.322957198,31.7,,81408
USD,-3.539823009,39.24,,3455
USD,-1.261829653,31.3,,74784
USD,0.0,39.24,,1036
USD,0.0,31.3,,88668
USD,-0.611620795,39.0,,963
USD,-0.239616613,31.225,,91882
USD,2.153846154,39.84,,7064
USD,0.560448359,31.4,,119554
USD,-6.325301205,37.32,,1959
USD,0.0,31.4,,102798
USD,2.250803859,37.92,,858
USD,2.229299363,32.1,,115696
USD,-1.582278481,37.32,,1036
USD,1.012461059,32.425,,95910
USD,8.681672026,40.56,,7285
USD,-0.308404009,32.325,,57870
USD,0.591715976,40.8,,2677
USD,2.706883217,33.2,,146974
USD,-0.294117647,40.68,,2319
USD,-0.677710843,32.975,,72740
USD,1.179941003,41.16,,2247
USD,1.819560273,33.575,,439206
USD,-0.874635569,40.8,,7525
USD,-0.819061802,33.3,,59010
USD,1.470588235,41.4,,3354
USD,-4.129129129,31.925,,142190
USD,-4.347826087,39.6,,2073
USD,0.313234143,32.025,,68534
USD,-0.303030303,39.48,,2067
USD,-0.234192037,31.95,,43028
USD,0.911854103,39.84,,2091
USD,0.625978091,32.15,,80100
USD,0.602409639,40.08,,2005
USD,-0.077760498,32.125,,59804
USD,-2.395209581,39.12,,1158
USD,1.167315175,32.5,,70228
USD,0.306748466,39.24,,1900
USD,-0.461538462,32.35,,36688
USD,0.305810398,39.36,,1976
USD,0.695517774,32.575,,53480
USD,-0.304878049,39.24,,6416
USD,0.92095165,32.875,,140470
USD,0.305810398,39.36,,3357
USD,-2.433460076,32.075,,171480
USD,-3.353658537,38.04,,1851
USD,-0.077942323,32.05,,94258
USD,1.577287066,38.64,,1354
USD,-1.404056162,31.6,,88408
USD,-4.658385093,36.84,,1448
USD,1.819620253,32.175,,83870
USD,3.583061889,38.16,,3169
USD,1.01010101,32.5,,116408
USD,0.314465409,38.28,,772
USD,-1.307692308,32.075,,50052
USD,2.821316614,39.36,,1159
USD,0.467653936,32.225,,67804
USD,0.304878049,39.48,,1652
USD,-1.396431342,31.775,,52648
USD,-5.167173252,37.44,,843
USD,-1.337529504,31.35,,62840
USD,-3.846153846,36.0,,1248
USD,1.515151515,31.825,,45258
USD,5.666666667,38.04,,1258
USD,0.392772977,31.95,,63434
USD,1.577287066,38.64,,1629
USD,0.860719875,32.225,,84598
USD,1.242236025,39.12,,2422
USD,2.017067494,32.875,,74826
USD,0.920245399,39.48,,1376
USD,-0.380228137,32.75,,87782
USD,0.607902736,39.72,,3065
USD,1.832061069,33.35,,121636
USD,2.416918429,40.68,,4459
USD,0.674662669,33.575,,71930
USD,3.539823009,42.12,,7904
USD,0.074460164,33.6,,115186
USD,0.854700855,42.48,,2031
USD,1.041666667,33.95,,128478
USD,-3.107344633,41.16,,1670
USD,-2.871870398,32.975,,210750
USD,-3.206997085,39.84,,1223
USD,-2.350265353,32.2,,155230
USD,3.313253012,41.16,,1376
USD,-0.776397516,31.95,,94392
USD,-2.623906706,40.08,,1036
USD,-1.643192488,31.425,,114902
USD,-1.796407186,39.36,,1248
USD,0.15910899,31.475,,53964
USD,-1.524390244,38.76,,967
USD,0.953137411,31.775,,73096
USD,5.882352941,41.04,,1972
USD,4.248623131,33.125,,209118
USD,0.0,41.04,,1186
USD,-1.358490566,32.675,,137976
USD,1.461988304,41.64,,7080
USD,1.377199694,33.125,,76756
USD,-4.610951009,39.72,,8841
USD,0.301886792,33.225,,74654
USD,2.416918429,40.68,,2121
USD,0.15048909,33.275,,73838
USD,7.669616519,43.8,,9824
USD,1.126972201,33.65,,101140
USD,-4.109589041,42.0,,9322
USD,0.668647845,33.875,,83536
USD,1.428571429,42.6,,5988
USD,-4.649446494,32.3,,107360
USD,-2.816901408,41.4,,3346
USD,2.321981424,33.05,,116964
USD,-1.15942029,40.92,,2266
USD,-1.210287443,32.65,,109494
USD,1.46627566,41.52,,2383
USD,0.995405819,32.975,,109956
USD,0.0,41.52,,3368
USD,-0.075815011,32.95,,82424
USD,0.289017341,41.64,,1258
USD,0.834597876,33.225,,67158
USD,-2.305475504,40.68,,2656
USD,0.902934537,33.525,,47998
USD,-0.589970501,40.44,,3176
USD,0.059656972,33.475,,69000
USD,1.78041543,41.16,,4118
USD,-0.074682599,33.45,,77112
USD,0.29154519,41.28,,3725
USD,0.074738416,33.475,,308912
USD,-0.872093023,40.92,,3280
USD,1.194921583,33.875,,74954
USD,-1.173020528,40.44,,1822
USD,0.664206642,34.1,,102848
USD,1.18694362,40.68,,2974
USD,-0.806451613,33.825,,68470
USD,0.294985251,40.8,,1461
USD,0.7390983,34.075,,89866
USD,-3.529411765,39.36,,4677
USD,1.393983859,34.55,,50412
USD,0.304878049,39.48,,3732
USD,2.532561505,35.425,,82374
USD,1.215805471,39.96,,1934
USD,-4.869442484,33.7,,162346
USD,0.0,39.96,,2303
USD,0.445103858,33.85,,117598
USD,2.102102102,40.8,,3769
USD,-1.255539143,33.425,,78906
USD,0.882352941,41.16,,3256
USD,-1.795063575,32.825,,119554
USD,-0.583090379,40.92,,2499
USD,-2.741812643,31.925,,162894
USD,-1.173020528,40.44,,1648
USD,-0.313234143,31.825,,297438
USD,-2.670623145,39.36,,6827
USD,1.492537313,32.3,,61336
USD,0.609756098,39.6,,1469
USD,-2.399380805,31.525,,59500
USD,-4.545454545,37.8,,1260
USD,-0.475812847,31.375,,78736
USD,-3.492063492,36.48,,4602
USD,0.15936255,31.425,,189916
USD,3.618421053,37.8,,2967
USD,4.932378679,32.975,,379722
USD,4.761904762,39.6,,14987
USD,10.310841547,36.375,,434464
USD,-6.666666667,36.96,,4920
USD,2.886597938,37.425,,429888
USD,-1.298701299,36.48,,3209
USD,0.534402138,37.625,,262406
USD,0.986842105,36.84,,4054
USD,-1.528239203,37.05,,176666
USD,-2.605863192,35.88,,5895
USD,-1.619433198,36.45,,250388
USD,-0.334448161,35.76,,2761
USD,-1.989026063,35.725,,108008
USD,2.013422819,36.48,,1210
USD,2.589223233,36.65,,161140
USD,-0.986842105,36.12,,1695
USD,-0.886766712,36.325,,106930
USD,0.996677741,36.48,,2432
USD,1.927047488,37.025,,94606
USD,2.302631579,37.32,,1993
USD,-0.742741391,36.75,,156804
USD,5.144694534,39.24,,2171
USD,0.74829932,37.025,,125022
USD,0.917431193,39.6,,2715
USD,2.295746117,37.875,,98762
USD,-0.606060606,39.36,,1177
USD,2.178217822,38.7,,201686
USD,-1.829268293,38.64,,751
USD,1.388888889,39.2375,,153742
USD,0.0,38.64,,1012
USD,0.605288308,39.475,,102320
USD,-0.931677019,38.28,,993
USD,-0.253324889,39.375,,86102
USD,-1.880877743,37.56,,1720
USD,2.53968254,40.375,,135732
USD,0.638977636,37.8,,1134
USD,1.795665635,41.1,,150754
USD,0.0,37.8,,945
USD,-0.790754258,40.775,,152076
USD,-0.317460317,37.68,,3185
USD,0.245248314,40.875,,134136
USD,1.27388535,38.16,,987
USD,-5.076452599,38.8,,232952
USD,3.144654088,39.36,,1326
USD,-0.193298969,38.725,,199204
USD,-1.829268293,38.64,,562
USD,-0.516462234,38.525,,152204
USD,-1.863354037,37.92,,584
USD,-5.8403634,36.275,,395542
USD,-0.316455696,37.8,,1852
USD,-2.618883529,35.325,,243596
USD,1.904761905,38.52,,1870
USD,1.556970984,35.875,,199706
USD,-0.62305296,38.28,,1209
USD,-2.020905923,35.15,,100246
USD,-1.253918495,37.8,,969
USD,-0.568990043,34.95,,115770
USD,-2.857142857,36.72,,791
USD,-0.643776824,34.725,,107390
USD,-3.594771242,35.4,,4997
USD,0.863930886,35.025,,93904
USD,-3.050847458,34.32,,2139
USD,1.142041399,35.425,,126664
USD,0.0,34.32,,4700
USD,-0.494001411,35.25,,114560
USD,-9.090909091,31.2,,2586
USD,-2.482269504,34.375,,121950
USD,-2.692307692,30.36,,1386
USD,2.036363636,35.075,,111158
USD,1.976284585,30.96,,3826
USD,0.712758375,35.325,,120728
USD,-0.387596899,30.84,,1543
USD,0.212314225,35.4,,86414
USD,-5.447470817,29.16,,2955
USD,-1.200564972,34.975,,62190
USD,-4.938271605,27.72,,2125
USD,-4.074338813,33.55,,157774
USD,-2.597402597,27.0,,1827
USD,2.384500745,34.35,,201046
USD,-1.333333333,26.64,,1792
USD,0.218340611,34.425,,177456
USD,0.0,26.64,,1011
USD,-0.145243282,34.375,,179118
USD,3.603603604,27.6,,968
USD,1.454545455,34.875,,104770
USD,-1.739130435,27.12,,687
USD,1.218637993,35.3,,89504
USD,-0.442477876,27.0,,891
USD,-0.07082153,35.275,,59506
USD,-1.333333333,26.64,,428
USD,0.496102055,35.45,,105508
USD,0.0,26.64,,1119
USD,-0.014104372,35.375,,102084
USD,-1.801801802,26.16,,1562
USD,1.554770318,35.925,,121222
USD,-0.458715596,26.04,,703
USD,1.391788448,36.425,,106842
USD,1.382488479,26.16,,1731
USD,0.960878518,36.775,,96312
USD,7.798165138,28.2,,2097
USD,-0.951733515,36.425,,78114
USD,0.85106383,28.44,,3403
USD,-0.205902539,36.35,,94314
USD,-3.375527426,27.48,,2182
USD,0.137551582,36.4,,56138
USD,-0.873362445,27.24,,557
USD,1.57967033,36.975,,125892
USD,0.0,27.24,,1279
USD,0.743745774,37.25,,116734
USD,2.643171806,27.96,,1018
USD,-0.805369128,36.95,,104994
USD,0.429184549,28.08,,1496
USD,-3.315290934,35.725,,311030
USD,0.854700855,28.32,,668
USD,2.239328202,36.525,,154120
USD,-2.542372881,27.6,,1408
USD,1.095140315,36.925,,331032
USD,-1.304347826,27.24,,7007
USD,0.541638456,37.125,,81202
USD,5.286343612,28.68,,2249
USD,-0.875420875,36.8,,78536
USD,5.439330544,30.24,,3390
USD,-2.445652174,35.9,,146742
USD,-5.555555556,28.56,,1047
USD,-1.253481894,35.45,,122738
USD,-0.420168067,28.44,,548
USD,0.916784203,35.775,,104556
USD,2.953586498,29.28,,1571
USD,-0.768693222,35.5,,90732
USD,0.0,29.28,,1696
USD,-0.845070423,35.2,,91146
USD,-1.229508197,28.92,,836
USD,3.835227273,36.55,,109886
USD,4.564315353,30.24,,5546
USD,0.683994528,36.8,,52376
USD,0.396825397,30.36,,1325
USD,-0.543478261,36.6,,117582
USD,-3.95256917,29.16,,1814
USD,0.341530055,36.725,,127004
USD,9.87654321,32.04,,4866
USD,-0.068073519,36.7,,102856
USD,-0.74906367,31.8,,3144
USD,-1.36239782,36.2,,95146
USD,-3.773584906,30.6,,1618
USD,-1.726519337,35.575,,186848
USD,3.529411765,31.68,,2685
USD,1.054111033,35.95,,168084
USD,3.409090909,32.76,,3292
USD,-0.069541029,35.925,,96534
USD,-0.732600733,32.52,,1279
USD,1.183020181,36.35,,139244
USD,-2.95202952,31.56,,1760
USD,-0.068775791,36.325,,124800
USD,9.125475285,34.44,,9541
USD,1.101169993,36.725,,152008
USD,-0.348432056,34.32,,5701
USD,-0.068073519,36.7,,103726
USD,2.447552448,35.16,,1786
USD,-0.272479564,36.6,,49694
USD,5.119453925,36.96,,4589
USD,-0.068306011,36.575,,52772
USD,1.623376623,37.56,,12170
USD,0.4101162,36.725,,70806
USD,-0.958466454,37.2,,3757
USD,-0.544588155,36.525,,85826
USD,1.612903226,37.8,,6906
USD,0.958247775,36.875,,98542
USD,6.666666667,40.32,,14236
USD,0.0,36.875,,143260
USD,2.083333333,41.16,,6885
USD,1.355932203,37.375,,86418
USD,6.12244898,43.68,,8568
USD,-1.337792642,36.875,,83520
USD,0.549450549,43.92,,7731
USD,3.050847458,38.0,,140538
USD,8.743169399,47.76,,10339
USD,10.986842105,42.175,,324186
USD,0.502512563,48.0,,9105
USD,-4.623592175,40.225,,177688
USD,2.25,49.08,,11150
USD,-0.124300808,40.175,,141170
USD,6.356968215,52.2,,11708
USD,-0.248911014,40.075,,102536
USD,-2.528735632,50.88,,9141
USD,-0.436681223,39.9,,69074
USD,0.0,50.88,,2753
USD,0.438596491,40.075,,77950
USD,-3.066037736,49.32,,5542
USD,2.682470368,41.15,,174668
USD,5.109489051,51.84,,5521
USD,-1.944106926,40.35,,84008
USD,-2.083333333,50.76,,3441
USD,0.371747212,40.5,,108230
USD,2.364066194,51.96,,3027
USD,-1.666666667,39.825,,93096
USD,-2.309468822,50.76,,4065
USD,0.69052103,40.1,,104320
USD,1.654846336,51.6,,7200
USD,-0.810473815,39.775,,75024
USD,6.046511628,54.72,,10334
USD,-1.508485229,39.175,,59412
USD,4.166666667,57.0,,11929
USD,-0.382897256,39.025,,72472
USD,5.684210526,60.24,,13166
USD,1.857783472,39.75,,83778
USD,5.77689243,63.72,,12487
USD,-0.377358491,39.6,,68046
USD,-2.259887006,62.28,,6283
USD,1.262626263,40.1,,62052
USD,5.394990366,65.64,,6168
USD,1.683291771,40.775,,114244
USD,1.279707495,66.48,,9823
USD,-0.551808706,40.55,,67342
USD,5.9566787,70.44,,12398
USD,0.739827374,40.85,,36992
USD,1.192504259,71.28,,10373
USD,-2.386780906,39.875,,80422
USD,10.437710438,78.72,,25536
USD,1.31661442,40.4,,53600
USD,-3.81097561,75.72,,13542
USD,-4.344059406,38.575,,116556
USD,4.12044374,78.84,,8188
USD,1.749837978,39.25,,106660
USD,2.739726027,81.0,,16809
USD,-1.146496815,38.8,,131682
USD,-2.37037037,79.08,,8179
USD,-2.963917526,37.65,,88082
USD,1.669195751,80.4,,8469
USD,-0.26560425,37.55,,73212
USD,7.910447761,86.52,,9173
USD,-0.532623169,37.35,,59304
USD,-27.73925104,62.52,,30509
USD,0.93708166,37.7,,69568
USD,13.435700576,70.92,,14651
USD,-1.790450928,37.025,,62082
USD,-1.015228426,70.2,,11374
USD,-0.270087779,36.925,,92284
USD,-1.88034188,68.88,,9082
USD,0.0,36.925,,45502
USD,-0.348432056,68.64,,7238
USD,-1.624915369,36.325,,79886
USD,4.370629371,71.64,,8408
USD,-0.550584997,36.125,,56632
USD,-4.020100503,68.76,,6255
USD,2.975778547,37.2,,293270
USD,2.966841187,70.8,,19087
USD,2.419354839,38.1,,71730
